Time [s],46X [g],46 Y [g],46 Z [g],56X [g],56Y [g],56Z [g],57X [g],57Y [g],57Z [g],48X [g],48Y [g],48Z [g]
0.188,1.5379152,0.48047498,2.83916,-2.7723362,-1.8717769,0.049691785,-1.4182788,0.26533264,-0.37235773,-1.8007663,-4.8208008,-1.1368027
0.18805,1.5379152,0.48471004,2.8597319,-2.82336,-1.8717769,4.59E-05,-1.4664344,0.26533264,-0.37235773,-1.784305,-4.7739286,-1.0407101
0.1881,1.5059139,0.4760167,2.8687932,-2.8743839,-1.8385803,-0.033051319,-1.4985381,0.26533264,-0.37235773,-1.7513825,-4.727057,-0.94461751
0.18815,1.4739124,0.46000549,2.8571317,-2.8743839,-1.772187,-0.033051319,-1.51459,0.24724023,-0.35588822,-1.7184598,-4.6801848,-0.89657122
0.1882,1.4739124,0.44628677,2.8290608,-2.82336,-1.7223921,-0.016502699,-1.51459,0.21105537,-0.3229492,-1.7019986,-4.6958089,-0.94461751
0.18825,1.4899131,0.44312555,2.7996628,-2.7723362,-1.7223921,0.033143163,-1.51459,0.17487052,-0.29001021,-1.7184598,-4.7583046,-1.0407101
0.1883,1.4899131,0.45275399,2.784852,-2.7383204,-1.772187,0.066240408,-1.4985381,0.1567781,-0.27354071,-1.7349211,-4.7895527,-1.1368027
0.18835,1.4579117,0.47021911,2.7906015,-2.7383204,-1.8385803,0.066240408,-1.4824862,0.13868567,-0.27354071,-1.7678437,-4.8051767,-1.1688335
0.1884,1.4579117,0.48560292,2.8097739,-2.7723362,-1.8551786,0.033143163,-1.4985381,0.17487052,-0.30647972,-1.784305,-4.7583046,-1.1047717
0.18845,1.4899131,0.48933724,2.8272932,-2.8063521,-1.8551786,4.59E-05,-1.4985381,0.21105537,-0.33941871,-1.7678437,-4.7114329,-1.0246947
0.1885,1.5219145,0.47877371,2.8290789,-2.840368,-1.8053837,-0.033051319,-1.4985381,0.24724023,-0.37235773,-1.7349211,-4.6645608,-0.96063292
0.18855,1.5219145,0.46044588,2.8106909,-2.82336,-1.7389904,-0.016502699,-1.4985381,0.28342506,-0.37235773,-1.7019986,-4.6333127,-0.94461751
0.1886,1.4579117,0.4457438,2.7805326,-2.7893441,-1.7057937,0.016594542,-1.4664344,0.28342506,-0.37235773,-1.6855372,-4.6645608,-0.9926638
0.18865,1.4099096,0.44359609,2.7547903,-2.7213125,-1.7223921,0.049691785,-1.4182788,0.26533264,-0.35588822,-1.7019986,-4.727057,-1.0887563
0.1887,1.3939089,0.45539033,2.7471166,-2.6872966,-1.772187,0.066240408,-1.4022269,0.26533264,-0.33941871,-1.7349211,-4.7426805,-1.1528181
0.18875,1.4579117,0.47498506,2.7593513,-2.7043045,-1.8219819,0.049691785,-1.4182788,0.24724023,-0.35588822,-1.7678437,-4.7426805,-1.1528181
0.1888,1.5219145,0.49118331,2.7804179,-2.7553282,-1.8717769,0.016594542,-1.4343307,0.26533264,-0.35588822,-1.784305,-4.7114329,-1.0887563
0.18885,1.5379152,0.49303538,2.7945106,-2.8063521,-1.8717769,-0.016502699,-1.4664344,0.24724023,-0.37235773,-1.7513825,-4.6489367,-1.0246947
0.1889,1.4899131,0.47897881,2.7901127,-2.8063521,-1.8219819,-0.033051319,-1.4824862,0.24724023,-0.37235773,-1.7184598,-4.6176891,-0.97664833
0.18895,1.4579117,0.4588713,2.7662106,-2.7723362,-1.7389904,-0.016502699,-1.4824862,0.22914781,-0.35588822,-1.6855372,-4.6176891,-0.9926638
0.189,1.441911,0.44480872,2.7349181,-2.7383204,-1.7057937,0.016594542,-1.4664344,0.21105537,-0.33941871,-1.669076,-4.6333127,-1.0567255
0.18905,1.441911,0.44415715,2.7138515,-2.6872966,-1.7057937,0.049691785,-1.4503825,0.19296294,-0.3229492,-1.6855372,-4.6801848,-1.1207871
0.1891,1.441911,0.45820165,2.7127111,-2.6532807,-1.7555887,0.049691785,-1.4503825,0.19296294,-0.3229492,-1.7184598,-4.6958089,-1.1528181
0.18915,1.4259104,0.47984755,2.728282,-2.6872966,-1.8053837,0.033143163,-1.4343307,0.21105537,-0.33941871,-1.7513825,-4.6801848,-1.1368027
0.1892,1.441911,0.49552697,2.7484136,-2.7383204,-1.8385803,0.016594542,-1.4503825,0.22914781,-0.35588822,-1.7513825,-4.6489367,-1.0727409
0.18925,1.4739124,0.49491763,2.7579818,-2.7723362,-1.8385803,-0.016502699,-1.4664344,0.24724023,-0.37235773,-1.7513825,-4.6020651,-1.0246947
0.1893,1.5059139,0.47903311,2.747014,-2.7553282,-1.7887853,-0.016502699,-1.4824862,0.26533264,-0.37235773,-1.7184598,-4.570817,-0.9926638
0.18935,1.4899131,0.45850933,2.7185993,-2.7213125,-1.7223921,4.59E-05,-1.4503825,0.24724023,-0.35588822,-1.6855372,-4.586441,-1.0246947
0.1894,1.441911,0.44547233,2.6884048,-2.6702886,-1.6891954,0.033143163,-1.4503825,0.22914781,-0.33941871,-1.6526147,-4.6020651,-1.0887563
0.18945,1.3779082,0.44721583,2.6734614,-2.6362727,-1.7057937,0.066240408,-1.4343307,0.19296294,-0.3229492,-1.669076,-4.6333127,-1.1368027
0.1895,1.3779082,0.46355882,2.6796088,-2.6532807,-1.7555887,0.049691785,-1.4343307,0.17487052,-0.30647972,-1.7019986,-4.6489367,-1.1528181
0.18955,1.441911,0.4856934,2.6987088,-2.6702886,-1.8219819,0.033143163,-1.4664344,0.1567781,-0.3229492,-1.7349211,-4.6176891,-1.1207871
0.1896,1.4899131,0.49958706,2.716011,-2.7213125,-1.8551786,4.59E-05,-1.4824862,0.17487052,-0.3229492,-1.7349211,-4.586441,-1.0727409
0.18965,1.4899131,0.49619058,2.7185209,-2.7383204,-1.8385803,4.59E-05,-1.4985381,0.17487052,-0.33941871,-1.7349211,-4.5551929,-1.0246947
0.1897,1.441911,0.47830918,2.7012548,-2.7213125,-1.7887853,4.59E-05,-1.4824862,0.19296294,-0.33941871,-1.7019986,-4.5395689,-1.0246947
0.18975,1.3939089,0.45681411,2.6714463,-2.6702886,-1.7223921,0.016594542,-1.4664344,0.19296294,-0.3229492,-1.669076,-4.5551929,-1.0727409
0.1898,1.3779082,0.44359007,2.6451371,-2.6192648,-1.6891954,0.049691785,-1.4503825,0.19296294,-0.3229492,-1.6526147,-4.570817,-1.1047717
0.18985,1.4099096,0.44593081,2.6360517,-2.6192648,-1.6891954,0.049691785,-1.4503825,0.19296294,-0.30647972,-1.669076,-4.586441,-1.1368027
0.1899,1.441911,0.46221352,2.6464462,-2.6362727,-1.7389904,0.049691785,-1.4503825,0.19296294,-0.3229492,-1.7019986,-4.586441,-1.1368027
0.18995,1.441911,0.48241153,2.6661737,-2.6702886,-1.7887853,0.016594542,-1.4503825,0.19296294,-0.3229492,-1.7019986,-4.5551929,-1.0887563
0.19,1.4259104,0.4938679,2.6795907,-2.6872966,-1.8219819,4.59E-05,-1.4664344,0.19296294,-0.33941871,-1.7184598,-4.5239453,-1.0567255
0.19005,1.441911,0.48888478,2.675422,-2.6872966,-1.8219819,4.59E-05,-1.4503825,0.21105537,-0.33941871,-1.7019986,-4.5083213,-1.0407101
0.1901,1.441911,0.47000796,2.6531549,-2.6702886,-1.772187,0.016594542,-1.4343307,0.21105537,-0.33941871,-1.669076,-4.4926972,-1.0567255
0.19015,1.4099096,0.44833794,2.6234491,-2.6362727,-1.7057937,0.033143163,-1.4343307,0.21105537,-0.3229492,-1.6361533,-4.5083213,-1.0887563
0.1902,1.3619075,0.43635666,2.6021168,-2.6022568,-1.6725972,0.049691785,-1.4343307,0.19296294,-0.30647972,-1.6361533,-4.5239453,-1.1207871
0.19025,1.3459067,0.44127345,2.5995467,-2.5852489,-1.7057937,0.049691785,-1.4343307,0.17487052,-0.30647972,-1.6361533,-4.5239453,-1.1368027
0.1903,1.3939089,0.46050018,2.6136456,-2.6022568,-1.7555887,0.033143163,-1.4343307,0.1567781,-0.30647972,-1.669076,-4.5083213,-1.1207871
0.19035,1.4579117,0.48204955,2.6319373,-2.6532807,-1.8219819,-0.016502699,-1.4503825,0.1567781,-0.3229492,-1.7019986,-4.4926972,-1.0887563
0.1904,1.4739124,0.49194345,2.6401601,-2.6702886,-1.8551786,-0.016502699,-1.4503825,0.17487052,-0.33941871,-1.7019986,-4.4614491,-1.0567255
0.19045,1.441911,0.48455319,2.630604,-2.6532807,-1.8219819,4.59E-05,-1.4503825,0.19296294,-0.33941871,-1.7019986,-4.4614491,-1.0567255
0.1905,1.3779082,0.4678663,2.6049643,-2.6192648,-1.7555887,0.016594542,-1.4503825,0.19296294,-0.3229492,-1.669076,-4.4770732,-1.0887563
0.19055,1.3619075,0.45281431,2.5762117,-2.5682409,-1.6891954,0.033143163,-1.4343307,0.19296294,-0.3229492,-1.6361533,-4.4770732,-1.1207871
0.1906,1.3779082,0.44276357,2.5639288,-2.5682409,-1.6725972,0.033143163,-1.4343307,0.19296294,-0.30647972,-1.6196921,-4.4770732,-1.1368027
0.19065,1.3939089,0.44462773,2.5733883,-2.5682409,-1.6725972,0.033143163,-1.4343307,0.19296294,-0.3229492,-1.6361533,-4.4614491,-1.1368027
0.1907,1.4099096,0.46681055,2.5895262,-2.5852489,-1.7389904,0.016594542,-1.4343307,0.19296294,-0.3229492,-1.6526147,-4.4614491,-1.1207871
0.19075,1.3939089,0.49521324,2.5999026,-2.6192648,-1.7887853,-0.016502699,-1.4343307,0.19296294,-0.33941871,-1.6855372,-4.4458251,-1.0887563
0.1908,1.3939089,0.50347221,2.6025994,-2.6362727,-1.8219819,-0.016502699,-1.4343307,0.19296294,-0.33941871,-1.7019986,-4.4302011,-1.0887563
0.19085,1.4099096,0.48820308,2.5928323,-2.6192648,-1.8053837,4.59E-05,-1.4182788,0.21105537,-0.33941871,-1.6855372,-4.4302011,-1.0887563
0.1909,1.4259104,0.46748623,2.5677476,-2.5682409,-1.7389904,0.016594542,-1.4182788,0.21105537,-0.33941871,-1.669076,-4.4458251,-1.1207871
0.19095,1.4259104,0.45289275,2.5415709,-2.534225,-1.6891954,0.033143163,-1.4022269,0.21105537,-0.3229492,-1.6361533,-4.4458251,-1.1528181
0.191,1.3779082,0.44634107,2.5342834,-2.534225,-1.6725972,0.033143163,-1.4182788,0.21105537,-0.3229492,-1.6196921,-4.4302011,-1.1368027
0.19105,1.3459067,0.45463625,2.5459569,-2.5682409,-1.7057937,0.016594542,-1.4182788,0.19296294,-0.3229492,-1.6361533,-4.4302011,-1.1207871
0.1911,1.3779082,0.48013109,2.5594885,-2.6022568,-1.7555887,4.59E-05,-1.4343307,0.19296294,-0.33941871,-1.6526147,-4.3989534,-1.0887563
0.19115,1.441911,0.50285685,2.5660281,-2.5852489,-1.8053837,-0.016502699,-1.4343307,0.17487052,-0.33941871,-1.669076,-4.3989534,-1.0887563
0.1912,1.4579117,0.5010832,2.56633,-2.5852489,-1.8219819,4.59E-05,-1.4343307,0.17487052,-0.33941871,-1.6855372,-4.3989534,-1.1047717
0.19125,1.4099096,0.48280969,2.5537212,-2.5682409,-1.8053837,0.016594542,-1.4343307,0.17487052,-0.3229492,-1.669076,-4.3989534,-1.1207871
0.1913,1.3459067,0.46821016,2.5251133,-2.5512331,-1.7389904,0.033143163,-1.4182788,0.17487052,-0.3229492,-1.6526147,-4.4145775,-1.1528181
0.19135,1.3139054,0.45905229,2.4993351,-2.5002091,-1.6559988,0.033143163,-1.4182788,0.17487052,-0.30647972,-1.6196921,-4.4145775,-1.1688335
0.1914,1.3459067,0.45213261,2.4969099,-2.5002091,-1.6394005,0.016594542,-1.4182788,0.17487052,-0.30647972,-1.6196921,-4.3833294,-1.1528181
0.19145,1.4099096,0.45703733,2.513319,-2.534225,-1.6725972,4.59E-05,-1.4343307,0.17487052,-0.3229492,-1.6196921,-4.3677053,-1.1207871
0.1915,1.4579117,0.47845998,2.5285158,-2.5682409,-1.7389904,-0.016502699,-1.4343307,0.17487052,-0.3229492,-1.6526147,-4.3520813,-1.0887563
0.19155,1.441911,0.5006187,2.5303862,-2.5852489,-1.7887853,4.59E-05,-1.4343307,0.17487052,-0.3229492,-1.669076,-4.3364573,-1.1047717
0.1916,1.3779082,0.50383419,2.5195029,-2.534225,-1.8053837,4.59E-05,-1.4182788,0.17487052,-0.3229492,-1.6855372,-4.3520813,-1.1207871
0.19165,1.3459067,0.4878411,2.4999926,-2.5172172,-1.772187,0.016594542,-1.4022269,0.17487052,-0.3229492,-1.6526147,-4.3677053,-1.1528181
0.1917,1.3459067,0.46794471,2.4773996,-2.5002091,-1.7057937,0.033143163,-1.4022269,0.17487052,-0.3229492,-1.6361533,-4.3677053,-1.1848489
0.19175,1.3939089,0.45444319,2.4632163,-2.5002091,-1.6725972,0.033143163,-1.4022269,0.19296294,-0.3229492,-1.6196921,-4.3677053,-1.1688335
0.1918,1.3939089,0.45048562,2.4663413,-2.5002091,-1.6559988,0.016594542,-1.4022269,0.19296294,-0.3229492,-1.6032308,-4.3208337,-1.1368027
0.19185,1.3619075,0.45963746,2.4807599,-2.5172172,-1.6891954,4.59E-05,-1.4182788,0.17487052,-0.33941871,-1.6032308,-4.3052096,-1.1047717
0.1919,1.3459067,0.47841775,2.4929221,-2.534225,-1.7389904,-0.016502699,-1.4343307,0.17487052,-0.33941871,-1.6361533,-4.3052096,-1.0887563
0.19195,1.3459067,0.49357229,2.4939778,-2.534225,-1.7887853,-0.016502699,-1.4343307,0.1567781,-0.3229492,-1.669076,-4.3052096,-1.1047717
0.192,1.3619075,0.49490556,2.4814174,-2.5172172,-1.7887853,0.016594542,-1.4182788,0.1567781,-0.3229492,-1.669076,-4.3208337,-1.1528181
0.19205,1.3779082,0.48330438,2.4592948,-2.4661934,-1.7555887,0.033143163,-1.4022269,0.1567781,-0.30647972,-1.6526147,-4.3364573,-1.1848489
0.1921,1.3619075,0.46755862,2.4377215,-2.4491854,-1.6891954,0.049691785,-1.386175,0.17487052,-0.3229492,-1.6361533,-4.3208337,-1.2008643
0.19215,1.3299061,0.45540845,2.428823,-2.4661934,-1.6394005,0.033143163,-1.386175,0.17487052,-0.3229492,-1.6032308,-4.3052096,-1.1688335
0.1922,1.3139054,0.45169219,2.4374681,-2.4832013,-1.6228021,0.016594542,-1.4022269,0.17487052,-0.33941871,-1.5703082,-4.2895856,-1.1207871
0.19225,1.3619075,0.46192998,2.4530993,-2.5002091,-1.6725972,4.59E-05,-1.4182788,0.17487052,-0.33941871,-1.5867695,-4.2427135,-1.0887563
0.1923,1.4259104,0.48259249,2.4604111,-2.5002091,-1.7223921,-0.016502699,-1.4182788,0.1567781,-0.33941871,-1.6196921,-4.2583375,-1.0887563
0.19235,1.4259104,0.49692056,2.4549632,-2.4832013,-1.772187,4.59E-05,-1.4182788,0.1567781,-0.33941871,-1.6526147,-4.2739615,-1.1368027
0.1924,1.3619075,0.49422988,2.4398329,-2.4661934,-1.7887853,0.016594542,-1.4022269,0.13868567,-0.3229492,-1.6526147,-4.2895856,-1.1848489
0.19245,1.2979046,0.48063183,2.4191945,-2.4321775,-1.7555887,0.049691785,-1.4022269,0.13868567,-0.30647972,-1.6526147,-4.3052096,-1.2328951
0.1925,1.2979046,0.46664163,2.4017053,-2.4321775,-1.6891954,0.049691785,-1.4022269,0.13868567,-0.29001021,-1.6196921,-4.3052096,-1.2328951
0.19255,1.3299061,0.45710972,2.3984716,-2.4321775,-1.6559988,0.033143163,-1.4022269,0.13868567,-0.30647972,-1.5867695,-4.2583375,-1.1848489
0.1926,1.3779082,0.45615047,2.4102297,-2.4491854,-1.6559988,4.59E-05,-1.4182788,0.13868567,-0.30647972,-1.5703082,-4.2270894,-1.1368027
0.19265,1.3779082,0.46859023,2.4235563,-2.4832013,-1.6891954,-0.016502699,-1.4343307,0.13868567,-0.3229492,-1.5867695,-4.2114658,-1.1047717
0.1927,1.3619075,0.48858315,2.4258125,-2.4832013,-1.7389904,-0.016502699,-1.4182788,0.1567781,-0.3229492,-1.6196921,-4.1958418,-1.1207871
0.19275,1.3299061,0.49998525,2.4161842,-2.4491854,-1.772187,0.016594542,-1.4022269,0.1567781,-0.3229492,-1.6526147,-4.2427135,-1.1688335
0.1928,1.3459067,0.49471855,2.3998652,-2.4151695,-1.7555887,0.033143163,-1.3701231,0.1567781,-0.3229492,-1.6361533,-4.2739615,-1.2328951
0.19285,1.3619075,0.47995615,2.3817606,-2.3981616,-1.7223921,0.049691785,-1.3701231,0.1567781,-0.3229492,-1.6196921,-4.2583375,-1.2489105
0.1929,1.3459067,0.46632189,2.3685064,-2.3981616,-1.6725972,0.033143163,-1.3701231,0.17487052,-0.3229492,-1.5867695,-4.2427135,-1.2168797
0.19295,1.3139054,0.45916691,2.3677583,-2.4151695,-1.6394005,4.59E-05,-1.386175,0.17487052,-0.3229492,-1.5703082,-4.2114658,-1.1688335
0.193,1.281904,0.46060273,2.3796792,-2.4321775,-1.6394005,-0.016502699,-1.4022269,0.17487052,-0.33941871,-1.553847,-4.1645937,-1.1047717
0.19305,1.3139054,0.47141966,2.392662,-2.4491854,-1.6725972,-0.049599938,-1.4022269,0.1567781,-0.33941871,-1.5703082,-4.1489697,-1.0887563
0.1931,1.3619075,0.48792556,2.3927224,-2.4321775,-1.7389904,-0.033051319,-1.4182788,0.13868567,-0.3229492,-1.6032308,-4.1802177,-1.1207871
0.19315,1.3939089,0.4995026,2.3771455,-2.4151695,-1.772187,4.59E-05,-1.4022269,0.13868567,-0.29001021,-1.6196921,-4.1958418,-1.2008643
0.1932,1.3459067,0.49628711,2.3559217,-2.3811536,-1.772187,0.033143163,-1.386175,0.12059325,-0.27354071,-1.6361533,-4.2270894,-1.2649261
0.19325,1.2979046,0.48116273,2.340158,-2.3641458,-1.7389904,0.049691785,-1.3701231,0.13868567,-0.29001021,-1.6196921,-4.2427135,-1.2649261
0.1933,1.2979046,0.46658128,2.3345294,-2.3641458,-1.6891954,0.033143163,-1.3701231,0.13868567,-0.30647972,-1.5867695,-4.1958418,-1.2328951
0.19335,1.3299061,0.46106726,2.3388429,-2.3981616,-1.6559988,4.59E-05,-1.386175,0.17487052,-0.3229492,-1.553847,-4.1645937,-1.1688335
0.1934,1.3619075,0.46494037,2.3491712,-2.4151695,-1.6559988,-0.033051319,-1.4022269,0.1567781,-0.3229492,-1.5373856,-4.1333456,-1.1047717
0.19345,1.3459067,0.47455069,2.3572612,-2.4151695,-1.6891954,-0.049599938,-1.4022269,0.13868567,-0.3229492,-1.553847,-4.102098,-1.0887563
0.1935,1.3139054,0.48578387,2.3541663,-2.3981616,-1.7389904,-0.016502699,-1.4022269,0.12059325,-0.30647972,-1.5867695,-4.1333456,-1.1368027
0.19355,1.3139054,0.49369898,2.3379016,-2.3641458,-1.7555887,0.016594542,-1.386175,0.084408402,-0.29001021,-1.6196921,-4.1645937,-1.2168797
0.1936,1.3299061,0.4921546,2.3170643,-2.3471377,-1.7389904,0.049691785,-1.386175,0.084408402,-0.27354071,-1.6196921,-4.1958418,-1.2649261
0.19365,1.3299061,0.48023367,2.3036048,-2.3301299,-1.7057937,0.049691785,-1.386175,0.084408402,-0.27354071,-1.6032308,-4.1958418,-1.2649261
0.1937,1.3139054,0.46632189,2.3026397,-2.3471377,-1.6559988,0.033143163,-1.386175,0.084408402,-0.27354071,-1.5703082,-4.1489697,-1.2168797
0.19375,1.281904,0.45964953,2.310977,-2.3641458,-1.6394005,4.59E-05,-1.4022269,0.10250083,-0.29001021,-1.5373856,-4.102098,-1.1528181
0.1938,1.281904,0.46311241,2.3207262,-2.3811536,-1.6394005,-0.033051319,-1.4022269,0.12059325,-0.30647972,-1.5373856,-4.0708499,-1.1047717
0.19385,1.3299061,0.47425508,2.3229582,-2.3811536,-1.6725972,-0.033051319,-1.4022269,0.13868567,-0.3229492,-1.553847,-4.0552258,-1.1047717
0.1939,1.3619075,0.48597693,2.3136134,-2.3641458,-1.7223921,-0.016502699,-1.386175,0.13868567,-0.3229492,-1.5867695,-4.0864739,-1.1688335
0.19395,1.3459067,0.49106264,2.2961845,-2.3301299,-1.7555887,0.016594542,-1.3701231,0.13868567,-0.3229492,-1.6032308,-4.1333456,-1.2489105
0.194,1.2979046,0.48807639,2.2781281,-2.3131218,-1.7555887,0.049691785,-1.3380195,0.1567781,-0.3229492,-1.6032308,-4.1489697,-1.2969569
0.19405,1.2659032,0.47860479,2.2678542,-2.296114,-1.7223921,0.049691785,-1.3380195,0.1567781,-0.3229492,-1.5867695,-4.1489697,-1.2809415
0.1941,1.281904,0.46674418,2.2700441,-2.3301299,-1.6725972,0.016594542,-1.3540713,0.17487052,-0.3229492,-1.553847,-4.102098,-1.2168797
0.19415,1.3299061,0.46088025,2.2799683,-2.3471377,-1.6394005,-0.016502699,-1.3701231,0.17487052,-0.33941871,-1.5209243,-4.0396018,-1.1368027
0.1942,1.3299061,0.4655557,2.2874548,-2.3641458,-1.6394005,-0.033051319,-1.386175,0.1567781,-0.3229492,-1.5209243,-4.0239778,-1.1047717
0.19425,1.2979046,0.47690353,2.2849874,-2.3471377,-1.6559988,-0.033051319,-1.4022269,0.12059325,-0.30647972,-1.5373856,-4.0239778,-1.1207871
0.1943,1.2659032,0.48807034,2.271287,-2.3301299,-1.7057937,4.59E-05,-1.386175,0.10250083,-0.29001021,-1.5703082,-4.0552258,-1.1848489
0.19435,1.2659032,0.49231747,2.2526755,-2.296114,-1.7223921,0.049691785,-1.3701231,0.066315971,-0.27354071,-1.5867695,-4.102098,-1.2649261
0.1944,1.2979046,0.48730418,2.2387035,-2.2791059,-1.7223921,0.066240408,-1.3540713,0.066315971,-0.2570712,-1.6032308,-4.1177216,-1.2969569
0.19445,1.3139054,0.47817042,2.2343295,-2.2620981,-1.6891954,0.049691785,-1.3540713,0.084408402,-0.27354071,-1.5703082,-4.0864739,-1.2809415
0.1945,1.2979046,0.47017086,2.239162,-2.296114,-1.6559988,0.016594542,-1.3701231,0.10250083,-0.29001021,-1.5209243,-4.0396018,-1.2008643
0.19455,1.281904,0.46557382,2.2487843,-2.3131218,-1.6394005,-0.016502699,-1.386175,0.13868567,-0.30647972,-1.4880017,-3.9927299,-1.1368027
0.1946,1.281904,0.46769133,2.2540269,-2.3471377,-1.6394005,-0.033051319,-1.386175,0.13868567,-0.3229492,-1.4880017,-3.961482,-1.1047717
0.19465,1.3139054,0.4766984,2.2474933,-2.3301299,-1.6725972,-0.016502699,-1.386175,0.12059325,-0.3229492,-1.5209243,-3.9927299,-1.1368027
0.1947,1.3459067,0.48636907,2.230927,-2.296114,-1.7057937,0.016594542,-1.3701231,0.12059325,-0.30647972,-1.553847,-4.0396018,-1.2168797
0.19475,1.2979046,0.4907248,2.2124906,-2.2620981,-1.7389904,0.049691785,-1.3380195,0.12059325,-0.29001021,-1.5867695,-4.0552258,-1.2969569
0.1948,1.2659032,0.48749721,2.2011428,-2.24509,-1.7223921,0.066240408,-1.3380195,0.10250083,-0.29001021,-1.5867695,-4.0708499,-1.3289877
0.19485,1.2339019,0.47803769,2.2018125,-2.24509,-1.6891954,0.033143163,-1.3219676,0.12059325,-0.30647972,-1.553847,-4.0552258,-1.2809415
0.1949,1.2659032,0.46840322,2.210886,-2.2791059,-1.6559988,4.59E-05,-1.3380195,0.12059325,-0.3229492,-1.5209243,-3.9771061,-1.1848489
0.19495,1.3139054,0.46505499,2.2185113,-2.2791059,-1.6062039,-0.016502699,-1.3540713,0.13868567,-0.3229492,-1.4880017,-3.945858,-1.1207871
0.195,1.3299061,0.46926591,2.2168465,-2.296114,-1.6228021,-0.033051319,-1.3701231,0.13868567,-0.3229492,-1.4880017,-3.9302342,-1.1047717
0.19505,1.2979046,0.47763351,2.2049193,-2.2791059,-1.6394005,4.59E-05,-1.3701231,0.10250083,-0.30647972,-1.5209243,-3.945858,-1.1528181
0.1951,1.2499026,0.48469797,2.1881299,-2.2620981,-1.6891954,0.033143163,-1.3540713,0.084408402,-0.29001021,-1.5373856,-3.9927299,-1.2489105
0.19515,1.2339019,0.48645955,2.1742241,-2.2280822,-1.7057937,0.049691785,-1.3380195,0.066315971,-0.27354071,-1.5703082,-4.0396018,-1.3129723
0.1952,1.2659032,0.48335263,2.1682034,-2.1940663,-1.7057937,0.066240408,-1.3380195,0.066315971,-0.27354071,-1.553847,-4.0239778,-1.3289877
0.19525,1.3139054,0.47761539,2.1706166,-2.2110741,-1.6725972,0.033143163,-1.3540713,0.084408402,-0.29001021,-1.5373856,-3.9771061,-1.2809415
0.1953,1.3139054,0.4706957,2.1781697,-2.24509,-1.6394005,4.59E-05,-1.3701231,0.10250083,-0.30647972,-1.5044631,-3.9302342,-1.1848489
0.19535,1.2659032,0.46563414,2.1836174,-2.2791059,-1.6228021,-0.033051319,-1.386175,0.10250083,-0.30647972,-1.4715405,-3.8833623,-1.1207871
0.1954,1.2339019,0.46634603,2.1796296,-2.2791059,-1.6228021,-0.016502699,-1.386175,0.10250083,-0.30647972,-1.4880017,-3.8833623,-1.1368027
0.19545,1.2339019,0.47327778,2.1653137,-2.24509,-1.6559988,0.016594542,-1.3701231,0.084408402,-0.29001021,-1.5044631,-3.9146101,-1.2008643
0.1955,1.2659032,0.48242962,2.1473961,-2.2110741,-1.6891954,0.049691785,-1.3540713,0.084408402,-0.27354071,-1.5373856,-3.945858,-1.2809415
0.19555,1.2659032,0.48796174,2.1351917,-2.1770585,-1.7057937,0.049691785,-1.3219676,0.084408402,-0.27354071,-1.553847,-3.9771061,-1.3289877
0.1956,1.2499026,0.48680946,2.1334541,-2.1770585,-1.7057937,0.033143163,-1.3059157,0.10250083,-0.29001021,-1.5703082,-3.9927299,-1.3129723
0.19565,1.2339019,0.48022762,2.1398249,-2.2110741,-1.6891954,0.016594542,-1.3219676,0.12059325,-0.30647972,-1.5373856,-3.9302342,-1.2489105
0.1957,1.2659032,0.47088271,2.1484218,-2.2280822,-1.6228021,-0.016502699,-1.3380195,0.13868567,-0.3229492,-1.4715405,-3.8521142,-1.1848489
0.19575,1.281904,0.46335974,2.1518061,-2.24509,-1.6062039,-0.033051319,-1.3380195,0.13868567,-0.33941871,-1.4550792,-3.8521142,-1.1207871
0.1958,1.281904,0.46351659,2.1438789,-2.24509,-1.5896056,-0.033051319,-1.3380195,0.13868567,-0.3229492,-1.4715405,-3.8677382,-1.1528181
0.19585,1.2499026,0.471486,2.1272886,-2.2110741,-1.6228021,4.59E-05,-1.3219676,0.13868567,-0.30647972,-1.4715405,-3.8521142,-1.2328951
0.1959,1.2339019,0.48136783,2.1124418,-2.1770585,-1.6725972,0.033143163,-1.3219676,0.10250083,-0.29001021,-1.5209243,-3.9146101,-1.2969569
0.19595,1.2339019,0.48819703,2.1073802,-2.1430426,-1.6891954,0.049691785,-1.3219676,0.066315971,-0.27354071,-1.553847,-3.9771061,-1.3289877
0.196,1.2659032,0.48989227,2.1121762,-2.1430426,-1.6891954,0.016594542,-1.3380195,0.048223551,-0.29001021,-1.5703082,-3.961482,-1.2969569
0.19605,1.281904,0.48605537,2.1199346,-2.1940663,-1.6725972,4.59E-05,-1.3540713,0.066315971,-0.29001021,-1.5209243,-3.8833623,-1.2489105
0.1961,1.2499026,0.477911,2.122607,-2.2280822,-1.6394005,-0.033051319,-1.3701231,0.066315971,-0.29001021,-1.4550792,-3.8052423,-1.1688335
0.19615,1.2179011,0.46898237,2.1169603,-2.2280822,-1.6062039,-0.049599938,-1.3701231,0.066315971,-0.29001021,-1.4386178,-3.7739944,-1.1528181
0.1962,1.2339019,0.46529028,2.1038811,-2.1940663,-1.6062039,-0.033051319,-1.3540713,0.048223551,-0.29001021,-1.4550792,-3.8208663,-1.1848489
0.19625,1.2339019,0.47022516,2.0876889,-2.1600504,-1.6394005,0.016594542,-1.3380195,0.048223551,-0.27354071,-1.4880017,-3.8833623,-1.2489105
